ID,Name,Description,Era,Predecessor_ID,Status,Syntropy_Score,Catalytic_Potential,Structural_Pattern,Invention_Reason,Social_Context,Drawbacks,Side_Effects,Impact_Map,Properties,External_Data_Link,Chemical_Formula,Req_Resource,Req_Process
MAT-STL_1060_HR_NIP_002,AISI 1060 - Hot Rolled (Nippon),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.3,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '533 MPa', 'Tensile': '799 MPa', 'Hardness': 'HB 166', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_BAO_001,AISI 1060 - Hot Rolled (Baowu),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.42,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '542 MPa', 'Tensile': '813 MPa', 'Hardness': 'HB 169', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_BAO_002,AISI 1060 - Hot Rolled (Baowu),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.35,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '537 MPa', 'Tensile': '805 MPa', 'Hardness': 'HB 167', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_POS_001,AISI 1060 - Hot Rolled (POSCO),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.3,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '533 MPa', 'Tensile': '799 MPa', 'Hardness': 'HB 166', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_POS_002,AISI 1060 - Hot Rolled (POSCO),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.5,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '548 MPa', 'Tensile': '822 MPa', 'Hardness': 'HB 171', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_TAT_001,AISI 1060 - Hot Rolled (Tata),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.48,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '547 MPa', 'Tensile': '820 MPa', 'Hardness': 'HB 170', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_TAT_002,AISI 1060 - Hot Rolled (Tata),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.29,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '532 MPa', 'Tensile': '798 MPa', 'Hardness': 'HB 166', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_THY_001,AISI 1060 - Hot Rolled (Thyssen),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.37,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '538 MPa', 'Tensile': '807 MPa', 'Hardness': 'HB 168', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_THY_002,AISI 1060 - Hot Rolled (Thyssen),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.44,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '544 MPa', 'Tensile': '816 MPa', 'Hardness': 'HB 170', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_NUC_001,AISI 1060 - Hot Rolled (Nucor),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.52,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '550 MPa', 'Tensile': '825 MPa', 'Hardness': 'HB 171', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_NUC_002,AISI 1060 - Hot Rolled (Nucor),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.42,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '542 MPa', 'Tensile': '813 MPa', 'Hardness': 'HB 169', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_SEV_001,AISI 1060 - Hot Rolled (Severstal),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.35,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '537 MPa', 'Tensile': '805 MPa', 'Hardness': 'HB 167', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_SEV_002,AISI 1060 - Hot Rolled (Severstal),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.34,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '536 MPa', 'Tensile': '804 MPa', 'Hardness': 'HB 167', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_JFE_001,AISI 1060 - Hot Rolled (JFE),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.46,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '545 MPa', 'Tensile': '817 MPa', 'Hardness': 'HB 170', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_HR_JFE_002,AISI 1060 - Hot Rolled (JFE),Carbon steel 0.6% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,6.42,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '542 MPa', 'Tensile': '813 MPa', 'Hardness': 'HB 169', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_US__001,AISI 1060 - Cold Drawn (US_Steel),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.61,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '651 MPa', 'Tensile': '976 MPa', 'Hardness': 'HB 203', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_US__002,AISI 1060 - Cold Drawn (US_Steel),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.62,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '652 MPa', 'Tensile': '978 MPa', 'Hardness': 'HB 203', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_ARC_001,AISI 1060 - Cold Drawn (ArcelorMittal),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.68,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '659 MPa', 'Tensile': '988 MPa', 'Hardness': 'HB 205', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_ARC_002,AISI 1060 - Cold Drawn (ArcelorMittal),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.66,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '657 MPa', 'Tensile': '985 MPa', 'Hardness': 'HB 205', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_NIP_001,AISI 1060 - Cold Drawn (Nippon),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.63,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '653 MPa', 'Tensile': '979 MPa', 'Hardness': 'HB 204', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_NIP_002,AISI 1060 - Cold Drawn (Nippon),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.65,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '655 MPa', 'Tensile': '982 MPa', 'Hardness': 'HB 204', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_BAO_001,AISI 1060 - Cold Drawn (Baowu),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.55,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '645 MPa', 'Tensile': '967 MPa', 'Hardness': 'HB 201', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_BAO_002,AISI 1060 - Cold Drawn (Baowu),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.62,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '652 MPa', 'Tensile': '978 MPa', 'Hardness': 'HB 203', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_POS_001,AISI 1060 - Cold Drawn (POSCO),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.55,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '645 MPa', 'Tensile': '967 MPa', 'Hardness': 'HB 201', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_POS_002,AISI 1060 - Cold Drawn (POSCO),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.64,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '654 MPa', 'Tensile': '981 MPa', 'Hardness': 'HB 204', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_TAT_001,AISI 1060 - Cold Drawn (Tata),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.53,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '643 MPa', 'Tensile': '964 MPa', 'Hardness': 'HB 200', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_TAT_002,AISI 1060 - Cold Drawn (Tata),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.6,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '650 MPa', 'Tensile': '975 MPa', 'Hardness': 'HB 203', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_THY_001,AISI 1060 - Cold Drawn (Thyssen),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.49,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '639 MPa', 'Tensile': '958 MPa', 'Hardness': 'HB 199', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_THY_002,AISI 1060 - Cold Drawn (Thyssen),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.51,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '641 MPa', 'Tensile': '961 MPa', 'Hardness': 'HB 200', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_NUC_001,AISI 1060 - Cold Drawn (Nucor),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.53,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '643 MPa', 'Tensile': '964 MPa', 'Hardness': 'HB 200', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_NUC_002,AISI 1060 - Cold Drawn (Nucor),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.61,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '651 MPa', 'Tensile': '976 MPa', 'Hardness': 'HB 203', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_SEV_001,AISI 1060 - Cold Drawn (Severstal),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.57,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '647 MPa', 'Tensile': '970 MPa', 'Hardness': 'HB 202', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_SEV_002,AISI 1060 - Cold Drawn (Severstal),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.51,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '641 MPa', 'Tensile': '961 MPa', 'Hardness': 'HB 200', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_JFE_001,AISI 1060 - Cold Drawn (JFE),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.48,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '637 MPa', 'Tensile': '955 MPa', 'Hardness': 'HB 199', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_CD_JFE_002,AISI 1060 - Cold Drawn (JFE),Carbon steel 0.6% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.53,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '643 MPa', 'Tensile': '964 MPa', 'Hardness': 'HB 200', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_ANN_US__001,AISI 1060 - Annealed (US_Steel),Carbon steel 0.6% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.1,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '426 MPa', 'Tensile': '639 MPa', 'Hardness': 'HB 133', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_ANN_US__002,AISI 1060 - Annealed (US_Steel),Carbon steel 0.6% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.12,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '428 MPa', 'Tensile': '642 MPa', 'Hardness': 'HB 133', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_ANN_ARC_001,AISI 1060 - Annealed (ArcelorMittal),Carbon steel 0.6% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.23,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '438 MPa', 'Tensile': '657 MPa', 'Hardness': 'HB 136', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_ANN_ARC_002,AISI 1060 - Annealed (ArcelorMittal),Carbon steel 0.6% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.21,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '436 MPa', 'Tensile': '654 MPa', 'Hardness': 'HB 136', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_ANN_NIP_001,AISI 1060 - Annealed (Nippon),Carbon steel 0.6% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.14,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '429 MPa', 'Tensile': '643 MPa', 'Hardness': 'HB 134', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1060_ANN_NIP_002,AISI 1060 - Annealed (Nippon),Carbon steel 0.6% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.25,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '440 MPa', 'Tensile': '660 MPa', 'Hardness': 'HB 137', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.6%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
